'src_bytes',service','dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate',,,,'src_bytes','service',dst_bytes','flag','diff_srv_rate','same_srv_rate','dst_host_srv_count','dst_host_same_srv_rate'
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
238,http,990,SF,0,1,255,1,,,,,,,,,,,
204,http,312,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.07,10,0.04,,,,,,,,,,,
0,private,0,REJ,0.06,0.16,18,0.07,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,7,0.13,,,,,,,,,,,
258,http,181,SF,0,1,245,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,14,1,,,,,,,,,,,
218,http,241,SF,0,1,255,1,,,,,,,,,,,
43,domain_u,132,SF,0,1,255,1,,,,,,,,,,,
55,private,57,SF,0,1,255,1,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,55,0.22,,,,,,,,,,,
1,other,1,SF,1,0.03,1,0,,,,,,,,,,,
641,ftp_data,0,SF,0,1,80,0.27,,,,,,,,,,,
12,ftp_data,0,SF,0,1,38,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,169,0.66,,,,,,,,,,,
238,http,579,SF,0,1,255,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,244,0.96,,,,,,,,,,,
316,http,2004,SF,0,1,255,1,,,,,,,,,,,
6,finger,136,SF,0,1,7,0.03,,,,,,,,,,,
1,other,1,SF,1,0,1,0,,,,,,,,,,,
337,http,286,SF,0,1,224,0.88,,,,,,,,,,,
200,http,648,SF,0,1,255,1,,,,,,,,,,,
0,http,0,REJ,0.07,0.33,59,0.23,,,,,,,,,,,
262,http,5480,SF,0,1,255,1,,,,,,,,,,,
1,other,0,SF,0.49,0.04,6,0.02,,,,,,,,,,,
0,private,0,S0,0.07,0.1,17,0.07,,,,,,,,,,,
12,ftp_data,0,SF,0,1,15,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,129,0.99,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,47,0.18,,,,,,,,,,,
46,private,0,SF,0,1,255,1,,,,,,,,,,,
0,telnet,15,RSTO,0,1,128,0.54,,,,,,,,,,,
203,http,2774,SF,0,1,255,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
321,http,27703,SF,0,1,255,1,,,,,,,,,,,
312,http,3278,SF,0,1,255,1,,,,,,,,,,,
36,domain_u,0,SF,0,1,83,1,,,,,,,,,,,
260,http,1316,SF,0,1,255,1,,,,,,,,,,,
303,http,3961,SF,0,1,255,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.05,8,0.03,,,,,,,,,,,
299,http,1380,SF,0,1,204,0.8,,,,,,,,,,,
30,eco_i,0,SF,0.4,0.2,1,0,,,,,,,,,,,
206,http,292,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.1,10,0.04,,,,,,,,,,,
158,ftp,595,SF,0,1,20,0.08,,,,,,,,,,,
235,http,501,SF,0,1,255,1,,,,,,,,,,,
303,http,2134,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,80,0.31,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,12,0.05,,,,,,,,,,,
245,http,301,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,9,1,,,,,,,,,,,
0,http,0,S0,0,1,244,0.96,,,,,,,,,,,
74,telnet,114,SF,1,0,1,0,,,,,,,,,,,
0,private,0,S0,0.06,0.06,17,0.07,,,,,,,,,,,
359,http,771,SF,0,1,255,1,,,,,,,,,,,
335,http,2296,SF,0,1,251,1,,,,,,,,,,,
2209,ftp_data,0,SF,0,1,2,0.5,,,,,,,,,,,
0,telnet,48,SF,0.75,0.5,92,0.5,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
0,netbios_ns,0,REJ,0.06,0.1,19,0.07,,,,,,,,,,,
0,private,0,REJ,0.07,0.08,19,0.07,,,,,,,,,,,
0,private,0,REJ,0.06,0.11,16,0.06,,,,,,,,,,,
32,pop_3,93,SF,1,0.5,157,0.62,,,,,,,,,,,
1,other,1,SF,1,0,1,0,,,,,,,,,,,
192,ftp_data,0,SF,0,1,42,0.19,,,,,,,,,,,
246,http,285,SF,0,1,255,1,,,,,,,,,,,
93238,ftp_data,0,SF,0,1,52,0.2,,,,,,,,,,,
54540,http,8314,SF,0,1,255,1,,,,,,,,,,,
55744,http,0,RSTR,0,1,244,0.96,,,,,,,,,,,
286,ftp,903,SF,0,1,78,0.31,,,,,,,,,,,
123,telnet,174,SF,0,1,254,1,,,,,,,,,,,
1,other,1,SF,1,0,1,0,,,,,,,,,,,
275,http,2055,SF,0,1,255,1,,,,,,,,,,,
56504,http,0,RSTR,0,1,244,0.96,,,,,,,,,,,
0,daytime,0,RSTO,0.08,0.01,1,0,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,4,0.02,,,,,,,,,,,
46,domain_u,46,SF,0,1,255,1,,,,,,,,,,,
1,private,1,SF,0.96,0.04,1,0,,,,,,,,,,,
43,private,0,SF,0,1,255,1,,,,,,,,,,,
370,http,379,SF,0,1,255,1,,,,,,,,,,,
292,http,675,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.05,0.07,20,0.08,,,,,,,,,,,
320,http,1269,SF,0,1,255,1,,,,,,,,,,,
241,http,5165,SF,0,1,255,1,,,,,,,,,,,
333,http,31171,SF,0,1,246,1,,,,,,,,,,,
368,http,3641,SF,0,1,255,1,,,,,,,,,,,
329,http,309,SF,0,1,255,1,,,,,,,,,,,
636,smtp,326,SF,0,1,166,0.79,,,,,,,,,,,
2599,smtp,293,SF,0,1,197,0.77,,,,,,,,,,,
0,private,0,REJ,1,0,1,0,,,,,,,,,,,
307,http,354,SF,0,1,255,1,,,,,,,,,,,
0,klogin,0,REJ,0.06,0.15,20,0.08,,,,,,,,,,,
198,http,5989,SF,0,1,255,1,,,,,,,,,,,
679,smtp,334,SF,0,1,65,0.89,,,,,,,,,,,
44,domain_u,44,SF,0,1,255,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,13,1,,,,,,,,,,,
0,private,0,REJ,0.08,0.02,2,0.01,,,,,,,,,,,
0,private,0,REJ,0.06,0.06,16,0.06,,,,,,,,,,,
370,http,520,SF,0,1,255,1,,,,,,,,,,,
283,http,1814,SF,0,1,255,1,,,,,,,,,,,
1043,smtp,389,SF,1,0.5,175,0.67,,,,,,,,,,,
336,http,1555,SF,0,1,255,1,,,,,,,,,,,
0,telnet,44,SF,0,1,171,0.67,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,7,0.03,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,5,0.02,,,,,,,,,,,
236,http,413,SF,0,1,255,1,,,,,,,,,,,
160,ftp,597,SF,0,1,94,0.37,,,,,,,,,,,
1,private,0,SF,0.21,0.29,4,0.02,,,,,,,,,,,
334,http,4292,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.14,14,0.05,,,,,,,,,,,
0,gopher,0,S0,0.09,0.04,6,0.02,,,,,,,,,,,
12,ftp_data,0,SF,0,1,1,0.5,,,,,,,,,,,
228,http,5210,SF,0,1,255,1,,,,,,,,,,,
220,http,2604,SF,0,1,255,1,,,,,,,,,,,
0,printer,0,RSTO,0.06,0.08,9,0.04,,,,,,,,,,,
0,bgp,0,REJ,0.07,0.02,5,0.02,,,,,,,,,,,
320,http,1515,SF,0,1,255,1,,,,,,,,,,,
230,http,241,SF,0,1,255,1,,,,,,,,,,,
105,private,0,SF,0,1,254,1,,,,,,,,,,,
353,http,1565,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.09,0.01,1,0,,,,,,,,,,,
245,ftp_data,0,SF,0,1,22,0.1,,,,,,,,,,,
42,domain_u,42,SF,0,1,255,1,,,,,,,,,,,
0,domain,0,REJ,0.07,0.01,2,0.01,,,,,,,,,,,
164,ftp,601,SF,0,1,45,0.18,,,,,,,,,,,
30,pop_3,93,SF,0,1,253,0.99,,,,,,,,,,,
13,auth,39,SF,0,1,9,0.04,,,,,,,,,,,
166,ftp,601,SF,0,1,3,0.01,,,,,,,,,,,
0,kshell,0,REJ,0.07,0.06,6,0.02,,,,,,,,,,,
42,private,0,SF,0,1,254,1,,,,,,,,,,,
28,private,0,SF,0,1,1,0,,,,,,,,,,,
2599,smtp,293,SF,0,1,84,0.33,,,,,,,,,,,
0,pop_3,0,S0,0,1,74,0.33,,,,,,,,,,,
0,private,0,S0,0.06,0.04,9,0.04,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,10,0.04,,,,,,,,,,,
0,netstat,0,S0,0.09,0.1,19,0.07,,,,,,,,,,,
105,private,146,SF,0,1,255,1,,,,,,,,,,,
61504,http,0,RSTR,0,1,254,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,12,0.05,,,,,,,,,,,
0,telnet,44,S3,0,1,77,0.3,,,,,,,,,,,
159,ftp,597,SF,0,1,44,0.17,,,,,,,,,,,
0,gopher,0,S0,0.07,0.08,9,0.04,,,,,,,,,,,
0,pop_3,0,S0,0,1,4,0.33,,,,,,,,,,,
0,auth,0,REJ,0.06,0.06,16,0.06,,,,,,,,,,,
223,http,2443,SF,0,1,255,1,,,,,,,,,,,
656,smtp,361,SF,0,1,170,0.44,,,,,,,,,,,
0,imap4,0,REJ,1,0.5,60,0.26,,,,,,,,,,,
157,http,12382,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.09,0.04,7,0.03,,,,,,,,,,,
266,http,1309,SF,0,1,255,1,,,,,,,,,,,
287,http,643,SF,0,1,255,1,,,,,,,,,,,
330,http,1287,SF,0,1,255,1,,,,,,,,,,,
105,private,0,SF,0,1,6,1,,,,,,,,,,,
0,imap4,0,REJ,0.06,0.03,7,0.03,,,,,,,,,,,
54,private,54,SF,0,1,255,1,,,,,,,,,,,
126,telnet,174,SF,0,1,162,0.64,,,,,,,,,,,
0,telnet,44,S3,0,1,153,0.6,,,,,,,,,,,
351,http,2388,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.08,0.09,10,0.04,,,,,,,,,,,
233,http,321,SF,0,1,255,1,,,,,,,,,,,
0,telnet,0,S0,0,1,85,0.34,,,,,,,,,,,
305,http,2698,SF,0,1,236,0.93,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,5,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,187,0.73,,,,,,,,,,,
1,other,1,SF,1,0.02,1,0,,,,,,,,,,,
325,http,1125,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.08,0.09,17,0.07,,,,,,,,,,,
0,ftp_data,7,SF,0,1,5,0.05,,,,,,,,,,,
239,http,5918,SF,0,1,255,1,,,,,,,,,,,
162,ftp,599,SF,0,1,18,0.07,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
45,domain_u,45,SF,0,1,244,0.96,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.33,58,0.23,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
126,telnet,174,SF,0,1,200,0.78,,,,,,,,,,,
105,private,105,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.07,16,0.06,,,,,,,,,,,
208,http,606,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.14,17,0.13,,,,,,,,,,,
252,http,883,SF,0,1,255,1,,,,,,,,,,,
43,domain_u,132,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,7,0.03,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,9,0.04,,,,,,,,,,,
319,http,2267,SF,0,1,255,1,,,,,,,,,,,
223,http,619,SF,0,1,255,1,,,,,,,,,,,
241,ftp,771,SF,0,1,68,0.28,,,,,,,,,,,
105,private,146,SF,0,1,254,1,,,,,,,,,,,
0,private,0,OTH,0,1,1,0,,,,,,,,,,,
54,private,51,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.03,8,0.03,,,,,,,,,,,
232,http,3962,SF,0,1,243,1,,,,,,,,,,,
211,http,172,SF,0,1,114,1,,,,,,,,,,,
195,http,4768,SF,0,1,255,1,,,,,,,,,,,
213,http,3390,SF,0,1,255,1,,,,,,,,,,,
29,domain_u,0,SF,1,0.5,33,0.2,,,,,,,,,,,
25,pop_3,93,SF,0,1,166,0.9,,,,,,,,,,,
211,http,1197,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.08,0.04,8,0.03,,,,,,,,,,,
0,csnet_ns,0,S0,0.06,0.05,14,0.05,,,,,,,,,,,
295,http,639,SF,0,1,255,1,,,,,,,,,,,
215,http,7291,SF,0,1,255,1,,,,,,,,,,,
2442,telnet,10661,SF,0,1,1,0,,,,,,,,,,,
121,telnet,174,SF,0,1,15,0.06,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,8,0.26,,,,,,,,,,,
60884,http,1,RSTR,0,1,253,0.99,,,,,,,,,,,
0,auth,0,REJ,0.06,0.05,12,0.05,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
234,http,1850,SF,0,1,255,1,,,,,,,,,,,
43,domain_u,109,SF,0.03,0.98,254,1,,,,,,,,,,,
18,eco_i,0,SF,0,1,76,1,,,,,,,,,,,
55,private,51,SF,0,1,255,1,,,,,,,,,,,
46,domain_u,85,SF,0.01,0.99,254,1,,,,,,,,,,,
54540,http,8314,SF,0,1,231,0.91,,,,,,,,,,,
162,http,3433,SF,0,1,154,1,,,,,,,,,,,
178,http,2742,SF,0,1,245,0.96,,,,,,,,,,,
9,finger,179,SF,0,1,9,0.05,,,,,,,,,,,
0,private,0,S0,0.05,0.13,19,0.07,,,,,,,,,,,
220,http,1458,SF,0,1,247,1,,,,,,,,,,,
0,netbios_ns,0,S0,0.08,0.08,12,0.05,,,,,,,,,,,
45,domain_u,45,SF,0,1,228,0.89,,,,,,,,,,,
0,private,0,REJ,0.07,0.11,13,0.05,,,,,,,,,,,
10008,eco_i,0,SF,0,1,28,0.11,,,,,,,,,,,
120,telnet,174,SF,0,1,240,0.94,,,,,,,,,,,
42,domain_u,42,SF,0,1,212,0.83,,,,,,,,,,,
0,private,0,REJ,0.06,0.11,15,0.06,,,,,,,,,,,
317,http,14927,SF,0,1,255,1,,,,,,,,,,,
930,ftp_data,0,SF,0,1,105,0.34,,,,,,,,,,,
1433,smtp,327,SF,0,1,144,0.6,,,,,,,,,,,
30,pop_3,93,SF,0,1,249,0.98,,,,,,,,,,,
256,http,392,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.06,0.09,13,0.05,,,,,,,,,,,
234,http,917,SF,0,1,255,1,,,,,,,,,,,
204,http,419,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.04,11,0.04,,,,,,,,,,,
195,http,8532,SF,0,1,255,1,,,,,,,,,,,
112,telnet,17216,SF,0,1,1,0.01,,,,,,,,,,,
0,telnet,44,SF,0,1,200,0.78,,,,,,,,,,,
74024,http,0,RSTR,0,1,247,0.99,,,,,,,,,,,
0,ftp_data,0,S0,0.06,0.41,18,0.07,,,,,,,,,,,
45,domain_u,81,SF,0,1,254,1,,,,,,,,,,,
0,private,0,RSTR,0,1,1,0,,,,,,,,,,,
177,http,1960,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
1342,ftp_data,0,SF,0,1,84,0.62,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,48,0.19,,,,,,,,,,,
3061,telnet,54942,SF,0,1,2,0.11,,,,,,,,,,,
0,nnsp,0,REJ,0.06,0.05,7,0.03,,,,,,,,,,,
46,domain_u,75,SF,0.01,1,255,1,,,,,,,,,,,
0,telnet,0,REJ,0,1,85,0.33,,,,,,,,,,,
1052,smtp,324,SF,0,1,211,0.84,,,,,,,,,,,
0,private,0,S0,0.08,0.1,20,0.08,,,,,,,,,,,
326,http,1650,SF,0,1,255,1,,,,,,,,,,,
14537,smtp,336,SF,0,1,188,0.91,,,,,,,,,,,
342,http,9284,SF,0,1,255,1,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.5,33,0.13,,,,,,,,,,,
323,http,972,SF,0,1,241,1,,,,,,,,,,,
223,http,285,SF,0,1,255,1,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
46,domain_u,46,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,13,0.05,,,,,,,,,,,
1,private,0,SF,0.57,0.08,17,0.07,,,,,,,,,,,
50,private,0,SF,0,1,255,1,,,,,,,,,,,
1,other,1,SF,1,0,1,0,,,,,,,,,,,
196,http,1463,SF,0,1,255,1,,,,,,,,,,,
1,private,1,SF,1,0.02,1,0,,,,,,,,,,,
0,telnet,44,SF,0,1,226,0.89,,,,,,,,,,,
0,Z39_50,0,REJ,0.07,0.01,3,0.01,,,,,,,,,,,
160,ftp,599,SF,0,1,16,0.06,,,,,,,,,,,
405,http,633,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,111,0.53,,,,,,,,,,,
0,imap4,0,S0,0.06,0.06,16,0.06,,,,,,,,,,,
0,telnet,44,S3,0,1,71,0.28,,,,,,,,,,,
216,http,313,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.07,18,0.07,,,,,,,,,,,
0,auth,0,S0,0.08,0.07,8,0.03,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,11,0.04,,,,,,,,,,,
352,http,821,SF,0,1,255,1,,,,,,,,,,,
270,http,16465,SF,0,1,255,1,,,,,,,,,,,
3022,smtp,334,SF,0,1,109,0.9,,,,,,,,,,,
0,private,0,REJ,0.07,0.12,15,0.06,,,,,,,,,,,
0,private,0,S0,0.07,0.03,3,0.01,,,,,,,,,,,
12,ftp_data,0,SF,0,1,107,0.42,,,,,,,,,,,
0,imap4,0,S0,0,1,85,0.34,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
176,http,12912,SF,0,1,255,1,,,,,,,,,,,
307,http,6156,SF,0,1,249,1,,,,,,,,,,,
32,pop_3,93,SF,0,1,52,0.94,,,,,,,,,,,
310,http,1008,SF,0,1,255,1,,,,,,,,,,,
309,http,2180,SF,0,1,255,1,,,,,,,,,,,
313,http,5096,SF,0,1,242,1,,,,,,,,,,,
331,http,7189,SF,0,1,162,1,,,,,,,,,,,
203,http,321,SF,0,1,255,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,153,0.89,,,,,,,,,,,
210,http,3946,SF,0,1,255,1,,,,,,,,,,,
304,http,25078,SF,0,1,255,1,,,,,,,,,,,
208,http,592,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,241,0.95,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,2,0.01,,,,,,,,,,,
350,http,444,SF,0,1,255,1,,,,,,,,,,,
18,eco_i,0,SF,0,1,43,1,,,,,,,,,,,
45,domain_u,45,SF,0,1,228,0.89,,,,,,,,,,,
154,http,12888,SF,0,1,255,1,,,,,,,,,,,
326,http,397,SF,0,1,255,1,,,,,,,,,,,
160,ftp,597,SF,0,1,17,0.07,,,,,,,,,,,
55,private,52,SF,0,1,255,1,,,,,,,,,,,
280,http,491,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.01,1,0,,,,,,,,,,,
250,http,1800,SF,0,1,242,0.95,,,,,,,,,,,
219,http,1424,SF,0,1,255,1,,,,,,,,,,,
211,http,710,SF,0,1,255,1,,,,,,,,,,,
32,pop_3,93,SF,1,0.5,164,0.64,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,246,0.96,,,,,,,,,,,
206,http,873,SF,0,1,255,1,,,,,,,,,,,
868,ftp_data,0,SF,0,1,121,0.47,,,,,,,,,,,
124,telnet,178,SF,0,1,2,0.2,,,,,,,,,,,
2599,smtp,293,SF,0,1,79,0.31,,,,,,,,,,,
46,private,43,SF,0,1,254,1,,,,,,,,,,,
291,http,409,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,38,1,,,,,,,,,,,
248,http,2170,SF,0,1,255,1,,,,,,,,,,,
237,http,1576,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.05,0.01,3,0.01,,,,,,,,,,,
0,telnet,44,S3,0,1,139,0.55,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
300,http,332,SF,0,1,255,1,,,,,,,,,,,
30,pop_3,93,SF,0,1,249,0.98,,,,,,,,,,,
0,private,0,S0,0.08,0.01,1,0,,,,,,,,,,,
508,ecr_i,0,SF,0,1,74,0.38,,,,,,,,,,,
3219,smtp,335,SF,0,1,167,0.78,,,,,,,,,,,
26,ftp,157,SF,0,1,68,0.45,,,,,,,,,,,
45,domain_u,129,SF,0,1,255,1,,,,,,,,,,,
0,bgp,0,REJ,0.06,0.12,13,0.05,,,,,,,,,,,
313,http,265,SF,0,1,161,0.63,,,,,,,,,,,
234,http,3729,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.07,15,0.15,,,,,,,,,,,
301,http,1401,SF,0,1,255,1,,,,,,,,,,,
20,eco_i,0,SF,0,1,34,1,,,,,,,,,,,
53,private,55,SF,0,1,255,1,,,,,,,,,,,
0,imap4,44,RSTO,1,0.5,59,0.24,,,,,,,,,,,
227,http,280,SF,0,1,255,1,,,,,,,,,,,
334,http,27312,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.14,15,0.06,,,,,,,,,,,
889,smtp,339,SF,0,1,198,0.83,,,,,,,,,,,
1024,http,0,RSTR,0,1,253,0.99,,,,,,,,,,,
391,http,546,SF,0,1,255,1,,,,,,,,,,,
295,http,6308,SF,0,1,255,1,,,,,,,,,,,
0,http,0,REJ,0.06,0.02,6,0.02,,,,,,,,,,,
0,ctf,0,S0,0.06,0.04,11,0.04,,,,,,,,,,,
0,pop_3,36,RSTO,1,0.33,36,0.14,,,,,,,,,,,
0,iso_tsap,0,REJ,0.06,0,1,0,,,,,,,,,,,
0,imap4,44,RSTO,1,0.33,60,0.26,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
0,private,0,REJ,0.07,0.03,7,0.03,,,,,,,,,,,
0,imap4,44,RSTO,0,1,30,0.12,,,,,,,,,,,
0,private,0,REJ,0.07,0.06,6,0.02,,,,,,,,,,,
53,private,51,SF,0,1,255,1,,,,,,,,,,,
54,private,52,SF,0,1,255,1,,,,,,,,,,,
0,private,0,S0,0.07,0.02,4,0.02,,,,,,,,,,,
144,http,1679,SF,0,1,255,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,236,0.93,,,,,,,,,,,
20,eco_i,0,SF,0,1,145,1,,,,,,,,,,,
1008,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
0,other,0,REJ,1,0,1,0,,,,,,,,,,,
223,http,262,SF,0,1,255,1,,,,,,,,,,,
44,domain_u,76,SF,0,1,255,1,,,,,,,,,,,
1032,ecr_i,0,SF,0,1,255,1,,,,,,,,,,,
236,http,14949,SF,0,1,255,1,,,,,,,,,,,
0,private,0,SH,0,1,1,0.01,,,,,,,,,,,
31,pop_3,93,SF,0,1,64,0.95,,,,,,,,,,,
127,telnet,174,SF,0,1,254,1,,,,,,,,,,,
1378,smtp,333,SF,0,1,70,0.56,,,,,,,,,,,
43,domain_u,70,SF,0,1,253,0.99,,,,,,,,,,,
44,domain_u,135,SF,0,1,254,1,,,,,,,,,,,
105,private,146,SF,0,1,195,0.99,,,,,,,,,,,
233,http,330,SF,0,1,255,1,,,,,,,,,,,
300,http,1511,SF,0,1,255,1,,,,,,,,,,,
223,http,4409,SF,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,10,1,,,,,,,,,,,
123,telnet,174,SF,0,1,136,0.53,,,,,,,,,,,
0,private,0,REJ,0.06,0.05,14,0.05,,,,,,,,,,,
0,smtp,84,SF,0,1,93,1,,,,,,,,,,,
0,telnet,44,S3,0,1,156,0.61,,,,,,,,,,,
0,time,0,RSTO,0.06,0.03,9,0.04,,,,,,,,,,,
26,ftp,157,SF,0,1,119,0.47,,,,,,,,,,,
288,http,5467,SF,0,1,255,1,,,,,,,,,,,
316,http,5916,SF,0,1,255,1,,,,,,,,,,,
217,http,430,SF,0,1,255,1,,,,,,,,,,,
162,ftp,599,SF,0,1,8,0.03,,,,,,,,,,,
256,http,1137,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.07,0.05,12,0.05,,,,,,,,,,,
44,domain_u,44,SF,0,1,254,1,,,,,,,,,,,
2599,smtp,293,SF,0,1,117,0.46,,,,,,,,,,,
36,urp_i,0,SF,0,1,73,0.29,,,,,,,,,,,
1975,smtp,406,SF,0,1,158,0.59,,,,,,,,,,,
105,private,147,SF,0,1,252,0.99,,,,,,,,,,,
0,private,0,RSTR,0,1,1,0,,,,,,,,,,,
297,http,392,SF,0,1,255,1,,,,,,,,,,,
0,daytime,0,RSTO,0.06,0.03,9,0.04,,,,,,,,,,,
163,ftp,599,SF,0,1,81,0.34,,,,,,,,,,,
270,http,3889,SF,0,1,250,0.98,,,,,,,,,,,
0,courier,0,REJ,0.06,0.1,10,0.04,,,,,,,,,,,
44,domain_u,115,SF,0,1,229,0.9,,,,,,,,,,,
0,private,0,S0,0.06,0.1,14,0.05,,,,,,,,,,,
7658,ftp_data,0,SF,0,1,43,0.2,,,,,,,,,,,
0,private,0,REJ,0.06,0.14,20,0.08,,,,,,,,,,,
1,other,0,SF,0.34,0.05,6,0.02,,,,,,,,,,,
0,telnet,0,S0,0,1,81,0.56,,,,,,,,,,,
0,private,0,REJ,0.06,0,1,0,,,,,,,,,,,
0,http,0,S0,0,1,255,1,,,,,,,,,,,
306,http,2264,SF,0,1,255,1,,,,,,,,,,,
241,http,2655,SF,0,1,255,1,,,,,,,,,,,
6864,http,0,RSTR,0,1,255,1,,,,,,,,,,,
12,ftp_data,0,SF,0,1,9,0.28,,,,,,,,,,,
315,http,417,SF,0,1,255,1,,,,,,,,,,,
7077,ftp_data,0,SF,0,1,22,0.17,,,,,,,,,,,
1,private,1,SF,0.45,0.18,2,0.01,,,,,,,,,,,
0,private,0,REJ,0.07,0.07,17,0.07,,,,,,,,,,,
336,http,12403,SF,0,1,255,1,,,,,,,,,,,
160,ftp,599,SF,0,1,27,0.59,,,,,,,,,,,
0,private,0,REJ,0.07,0.03,5,0.02,,,,,,,,,,,
211,http,36005,SF,0,1,251,1,,,,,,,,,,,
203,http,265,SF,0,1,255,1,,,,,,,,,,,
235,http,280,SF,0,1,255,1,,,,,,,,,,,
30,pop_3,93,SF,0,1,246,0.96,,,,,,,,,,,
0,telnet,44,SF,0,1,211,0.83,,,,,,,,,,,
260,http,37029,SF,0,1,237,1,,,,,,,,,,,
179,http,745,SF,0,1,255,1,,,,,,,,,,,
283618,ftp_data,0,SF,0,1,25,1,,,,,,,,,,,
28,pop_3,93,SF,0,1,246,0.96,,,,,,,,,,,
0,telnet,0,RSTO,0.13,0.2,27,0.11,,,,,,,,,,,
313,http,458,SF,0,1,255,1,,,,,,,,,,,
0,private,0,REJ,0.06,0.02,5,0.02,,,,,,,,,,,
